model_type,seed,question,importance
logistic_regression,7,question_f025_religious_denomination__major_groups_choice3.0,0.6939953853836237
logistic_regression,7,question_f034_religious_person,0.6390493383262776
logistic_regression,7,question_a065_member__belong_to_religious_organization,0.40566763514193016
logistic_regression,7,question_f025_religious_denomination__major_groups_choice7.0,0.3489242362194362
logistic_regression,7,question_f120_justifiable__abortion,0.33817704200037907
logistic_regression,7,question_f144_02_justifiable__death_penalty,0.3163180364160334
logistic_regression,7,question_d054_one_of_main_goals_in_life_has_been_to_make_my_parents_proud,0.3065229773055552
logistic_regression,7,question_d081_homosexual_couples_are_as_good_parents_as_other_couples,0.3003997519627166
logistic_regression,7,question_e028_political_action__joining_unofficial_strikes,0.28165031950132496
logistic_regression,7,question_f025_religious_denomination__major_groups_choice1.0,0.27262285254425966
logistic_regression,7,question_g007_36_b_trust__people_of_another_nationality__b,0.2713727376696702
logistic_regression,7,question_f025_religious_denomination__major_groups_choice2.0,0.26150915772403366
logistic_regression,7,question_e069_06_confidence__the_police,0.2595106481691856
logistic_regression,7,question_f063_how_important_is_god_in_your_life,0.2593385101400072
logistic_regression,7,question_e227_democracy__people_receive_state_aid_for_unemployment,0.22576970709597421
logistic_regression,7,question_f054_believe_in__heaven,0.21923117119159388
logistic_regression,7,question_e025_political_action__signing_a_petition,0.21766699079313329
logistic_regression,7,question_f114a_justifiable__claiming_government_benefits_to_which_you_are_not_entitled,0.21283867669461354
logistic_regression,7,question_e233b_democracy__people_obey_their_rulers,0.2077400590422791
logistic_regression,7,question_f119_justifiable__prostitution,0.20216461851539447
logistic_regression,7,question_e069_11_confidence__the_government,0.19839071624101468
logistic_regression,7,question_e069_04_confidence__the_press,0.1983281299573994
logistic_regression,7,question_f053_believe_in__hell,0.1800492134668475
logistic_regression,7,question_a124_06_neighbours__immigrants_foreign_workers,0.17468623931032615
logistic_regression,7,question_e265_07_how_often_in_country’s_election__rich_people_buy_elections,0.17148461013509547
logistic_regression,7,question_f025_religious_denomination__major_groups_choice5.0,0.1627748261068659
logistic_regression,7,question_a072_member__belong_to_professional_associations,0.1624501017240126
logistic_regression,7,question_a004_important_in_life__politics,0.1610910874958994
logistic_regression,7,question_a002_important_in_life__friends,0.16006758984924613
logistic_regression,7,question_f122_justifiable__euthanasia,0.1561895674419768
logistic_regression,7,question_c001_01_jobs_scarce__men_should_have_more_right_to_a_job_than_women__5_point_scale,0.15436971435138264
logistic_regression,7,question_a170_satisfaction_with_your_life,0.15120368156172093
logistic_regression,7,question_e264_vote_in_elections__national_level_choice2.0,0.14881611779614812
logistic_regression,7,question_a040_important_child_qualities__religious_faith,0.14802852996154142
logistic_regression,7,question_e265_08_how_often_in_country’s_elections__voters_are_threatened_with_violence_at_the_polls,0.14680321032576962
logistic_regression,7,question_a080_02_member__belong_to_self_help_group_mutual_aid_group,0.14282108984172875
logistic_regression,7,question_e263_vote_in_elections__local_level_choice1.0,0.14081117383204816
logistic_regression,7,question_e069_14_confidence__the_environmental_protection_movement,0.137380885730914
logistic_regression,7,question_e035_income_equality,0.1367074616241115
logistic_regression,7,question_e069_17_confidence__justice_system_courts,0.13493003969191575
logistic_regression,7,question_a124_08_neighbours__drug_addicts,0.13439786601305143
logistic_regression,7,question_a068_member__belong_to_political_parties,0.1326526843340784
logistic_regression,7,question_e027_political_action__attending_lawful_peaceful_demonstrations,0.13258697463265867
logistic_regression,7,question_e233a_democracy__the_state_makes_people's_incomes_equal,0.1291467540242111
logistic_regression,7,question_e037_government_responsibility,0.1283139621611962
logistic_regression,7,question_f116_justifiable__cheating_on_taxes,0.12670198806722718
logistic_regression,7,question_e265_06_how_often_in_country’s_elections__election_officials_are_fair,0.12288068541708937
logistic_regression,7,question_e265_04_how_often_in_country’s_elections__voters_are_bribed,0.1207298779056273
logistic_regression,7,question_d001_b_how_much_do_you_trust_your_family__4_point_scale,0.12037300394049179
logistic_regression,7,question_e116_political_system__having_the_army_rule,0.11886658966802346
logistic_regression,7,question_a009_state_of_health__subjective,0.11574410247029225
logistic_regression,7,question_f025_religious_denomination__major_groups_choice0.0,0.11285327592253938
logistic_regression,7,question_e069_08_confidence__the_civil_services,0.11018538292813965
logistic_regression,7,question_a173_how_much_freedom_of_choice_and_control,0.10887017183827426
logistic_regression,7,question_e263_vote_in_elections__local_level_choice3.0,0.1077656793760915
logistic_regression,7,question_e265_02_how_often_in_country’s_elections__opposition_candidates_are_prevented_from_running,0.10545960321425855
logistic_regression,7,question_a038_important_child_qualities__thrift_saving_money_and_things,0.10079255535756927
logistic_regression,7,question_e018_future_changes__greater_respect_for_authority,0.09819932640956472
logistic_regression,7,question_e117_political_system__having_a_democratic_political_system,0.0976716011170838
logistic_regression,7,question_e264_vote_in_elections__national_level_choice1.0,0.09668148344815816
logistic_regression,7,question_e264_vote_in_elections__national_level_choice3.0,0.09088633921727182
logistic_regression,7,question_g052_evaluate_the_impact_of_immigrants_on_the_development_of__your_country,0.09025154786899062
logistic_regression,7,question_e226_democracy__people_choose_their_leaders_in_free_elections,0.08747696844742446
logistic_regression,7,question_f121_justifiable__divorce,0.08740948597354858
logistic_regression,7,question_g006_how_proud_of_nationality,0.08716779278517149
logistic_regression,7,question_d026_05_it_is_childs_duty_to_take_care_of_ill_parent,0.08559419185301655
logistic_regression,7,question_g005_citizen_of__country,0.08557032124688302
logistic_regression,7,question_g007_33_b_trust__people_you_know_personally__b,0.08521752831891334
logistic_regression,7,question_c001_jobs_scarce__men_should_have_more_right_to_a_job_than_women__3_categories_choice2.0,0.08342043054836813
logistic_regression,7,question_h011_government_has_the_right__collect_information_about_anyone_living_in__country__without_their_knowledge,0.0804564235832975
logistic_regression,7,question_e069_07_confidence__parliament,0.07869147433780715
logistic_regression,7,question_a006_important_in_life__religion,0.0785917346447081
logistic_regression,7,question_e235_importance_of_democracy,0.07673217260631968
logistic_regression,7,question_a042_important_child_qualities__obedience,0.07635368211716276
logistic_regression,7,question_e236_democraticness_in_own_country,0.07588158349693463
logistic_regression,7,question_g256_how_close_do_you_feel__to_your_county_region_district,0.0735679073347911
logistic_regression,7,question_e111_01_satisfaction_with_the_political_system,0.07337919743682748
logistic_regression,7,question_d060_university_is_more_important_for_a_boy_than_for_a_girl,0.07299407985979184
logistic_regression,7,question_c002_01_jobs_scarce__employers_should_give_priority_to__nation__people_than_immigrants__5_point_scale,0.07240237890740606
logistic_regression,7,question_d026_03_duty_towards_society_to_have_children,0.07159963758176476
logistic_regression,7,question_a124_02_neighbours__people_of_a_different_race,0.06921286678368191
logistic_regression,7,question_d078_men_make_better_business_executives_than_women_do,0.06849318314410338
logistic_regression,7,question_g007_35_b_trust__people_of_another_religion__b,0.0677281513137932
logistic_regression,7,question_f115_justifiable__avoiding_a_fare_on_public_transport,0.06752003748410322
logistic_regression,7,question_c038_people_who_don’t_work_turn_lazy,0.06480853759743671
logistic_regression,7,question_e036_private_vs_state_ownership_of_business,0.06343714953153141
logistic_regression,7,question_a066_member__belong_to_education_arts_music_or_cultural_activities,0.0629493611612109
logistic_regression,7,question_e001_aims_of_country__first_choice_choice3.0,0.061008328290116785
logistic_regression,7,question_e115_political_system__having_experts_make_decisions,0.05979676715807488
logistic_regression,7,question_g007_34_b_trust__people_you_meet_for_the_first_time__b,0.05895975751117941
logistic_regression,7,question_e001_aims_of_country__first_choice_choice1.0,0.05771008843074566
logistic_regression,7,question_e228_democracy__the_army_takes_over_when_government_is_incompetent,0.057557121171528794
logistic_regression,7,question_e233_democracy__women_have_the_same_rights_as_men,0.057521570068598496
logistic_regression,7,question_c002_jobs_scarce__employers_should_give_priority_to__nation__people_than_immigrants__3_categories_choice1.0,0.05660436207085627
logistic_regression,7,question_h010_government_has_the_right__monitor_all_e_mails_and_any_other_information_exchanged_on_the_internet,0.056222776852980175
logistic_regression,7,question_e069_01_confidence__churches,0.05407293438447323
logistic_regression,7,question_e265_03_how_often_in_country’s_elections__tv_news_favors_the_governing_party,0.05242447261490395
logistic_regression,7,question_a032_important_child_qualities__feeling_of_responsibility,0.05241187462469041
logistic_regression,7,question_e069_02_confidence__armed_forces,0.051660495101094314
