model_type,seed,question,importance
logistic_regression,9,question_f025_religious_denomination__major_groups_choice3.0,0.6876003905139686
logistic_regression,9,question_f034_religious_person,0.6793728049560677
logistic_regression,9,question_a065_member__belong_to_religious_organization,0.36148919675626157
logistic_regression,9,question_f120_justifiable__abortion,0.33755588955198595
logistic_regression,9,question_e028_political_action__joining_unofficial_strikes,0.3238387846010673
logistic_regression,9,question_f144_02_justifiable__death_penalty,0.32366883844907013
logistic_regression,9,question_d081_homosexual_couples_are_as_good_parents_as_other_couples,0.3184522832698958
logistic_regression,9,question_d054_one_of_main_goals_in_life_has_been_to_make_my_parents_proud,0.3060953006698225
logistic_regression,9,question_e069_06_confidence__the_police,0.2925748538783518
logistic_regression,9,question_f025_religious_denomination__major_groups_choice7.0,0.27026863890570235
logistic_regression,9,question_g007_36_b_trust__people_of_another_nationality__b,0.26815828187835294
logistic_regression,9,question_f063_how_important_is_god_in_your_life,0.26072507297603364
logistic_regression,9,question_f025_religious_denomination__major_groups_choice1.0,0.2330700070340111
logistic_regression,9,question_f025_religious_denomination__major_groups_choice2.0,0.22993295573739503
logistic_regression,9,question_e227_democracy__people_receive_state_aid_for_unemployment,0.22631195349182304
logistic_regression,9,question_e025_political_action__signing_a_petition,0.22075166055404954
logistic_regression,9,question_e233b_democracy__people_obey_their_rulers,0.21517462663502981
logistic_regression,9,question_f114a_justifiable__claiming_government_benefits_to_which_you_are_not_entitled,0.20268345093019516
logistic_regression,9,question_e069_04_confidence__the_press,0.19625437183064368
logistic_regression,9,question_e069_11_confidence__the_government,0.19545002525245198
logistic_regression,9,question_f119_justifiable__prostitution,0.19432101343348324
logistic_regression,9,question_f053_believe_in__hell,0.1898180321229707
logistic_regression,9,question_e265_07_how_often_in_country’s_election__rich_people_buy_elections,0.18513980167542857
logistic_regression,9,question_a004_important_in_life__politics,0.16684774826701426
logistic_regression,9,question_f054_believe_in__heaven,0.16622330678084368
logistic_regression,9,question_e263_vote_in_elections__local_level_choice1.0,0.16174898614909772
logistic_regression,9,question_a002_important_in_life__friends,0.1590972195985096
logistic_regression,9,question_c001_01_jobs_scarce__men_should_have_more_right_to_a_job_than_women__5_point_scale,0.15840087561213356
logistic_regression,9,question_f025_religious_denomination__major_groups_choice5.0,0.15784477037565076
logistic_regression,9,question_e264_vote_in_elections__national_level_choice2.0,0.14911386026689055
logistic_regression,9,question_a072_member__belong_to_professional_associations,0.14516808100369982
logistic_regression,9,question_e027_political_action__attending_lawful_peaceful_demonstrations,0.14330737293584694
logistic_regression,9,question_a124_06_neighbours__immigrants_foreign_workers,0.14310307106551112
logistic_regression,9,question_e265_08_how_often_in_country’s_elections__voters_are_threatened_with_violence_at_the_polls,0.14166748600836768
logistic_regression,9,question_e035_income_equality,0.14102364965776268
logistic_regression,9,question_e233a_democracy__the_state_makes_people's_incomes_equal,0.13547373649292246
logistic_regression,9,question_f122_justifiable__euthanasia,0.13319836090554493
logistic_regression,9,question_e069_14_confidence__the_environmental_protection_movement,0.13080460411702746
logistic_regression,9,question_e069_17_confidence__justice_system_courts,0.13014627458955955
