model_type,seed,question,importance
logistic_regression,3,question_f025_religious_denomination__major_groups_choice3.0,0.8330351658627633
logistic_regression,3,question_f034_religious_person,0.6288620870143469
logistic_regression,3,question_a065_member__belong_to_religious_organization,0.39017304694017935
logistic_regression,3,question_f120_justifiable__abortion,0.3246658248803946
logistic_regression,3,question_d081_homosexual_couples_are_as_good_parents_as_other_couples,0.3224725340111485
logistic_regression,3,question_f144_02_justifiable__death_penalty,0.30564925872664067
logistic_regression,3,question_e028_political_action__joining_unofficial_strikes,0.30472879449050116
logistic_regression,3,question_d054_one_of_main_goals_in_life_has_been_to_make_my_parents_proud,0.29868031231983705
logistic_regression,3,question_e069_06_confidence__the_police,0.29303613011511814
logistic_regression,3,question_f025_religious_denomination__major_groups_choice7.0,0.2772193110254232
logistic_regression,3,question_g007_36_b_trust__people_of_another_nationality__b,0.26758484895171336
logistic_regression,3,question_f025_religious_denomination__major_groups_choice1.0,0.2664402247886675
logistic_regression,3,question_f063_how_important_is_god_in_your_life,0.2597324424560929
logistic_regression,3,question_f114a_justifiable__claiming_government_benefits_to_which_you_are_not_entitled,0.22708389171340074
logistic_regression,3,question_f025_religious_denomination__major_groups_choice2.0,0.2160522725917885
logistic_regression,3,question_e069_11_confidence__the_government,0.21424610203124522
logistic_regression,3,question_e227_democracy__people_receive_state_aid_for_unemployment,0.2137128031476291
logistic_regression,3,question_e025_political_action__signing_a_petition,0.21263299450004092
logistic_regression,3,question_e233b_democracy__people_obey_their_rulers,0.20803368072372477
logistic_regression,3,question_e069_04_confidence__the_press,0.20214533469911752
logistic_regression,3,question_f053_believe_in__hell,0.19567860551122185
logistic_regression,3,question_f119_justifiable__prostitution,0.19063513810356544
logistic_regression,3,question_e263_vote_in_elections__local_level_choice1.0,0.1865475804509513
logistic_regression,3,question_f054_believe_in__heaven,0.17916654319274064
logistic_regression,3,question_a080_02_member__belong_to_self_help_group_mutual_aid_group,0.17678027738565416
logistic_regression,3,question_a002_important_in_life__friends,0.17661477087141664
logistic_regression,3,question_e265_07_how_often_in_country’s_election__rich_people_buy_elections,0.17188743496878792
logistic_regression,3,question_a124_06_neighbours__immigrants_foreign_workers,0.16819524523164192
logistic_regression,3,question_a004_important_in_life__politics,0.1622371675744086
logistic_regression,3,question_f025_religious_denomination__major_groups_choice5.0,0.15791428586089531
logistic_regression,3,question_e265_08_how_often_in_country’s_elections__voters_are_threatened_with_violence_at_the_polls,0.15393253154900277
logistic_regression,3,question_e069_14_confidence__the_environmental_protection_movement,0.151524193227434
logistic_regression,3,question_c001_01_jobs_scarce__men_should_have_more_right_to_a_job_than_women__5_point_scale,0.14944148686417122
logistic_regression,3,question_e035_income_equality,0.1490290763033954
logistic_regression,3,question_a072_member__belong_to_professional_associations,0.1461387843418807
logistic_regression,3,question_a124_08_neighbours__drug_addicts,0.14259389678727138
logistic_regression,3,question_e265_06_how_often_in_country’s_elections__election_officials_are_fair,0.1410311622835512
logistic_regression,3,question_f122_justifiable__euthanasia,0.1341697940391556
logistic_regression,3,question_a040_important_child_qualities__religious_faith,0.13174085286069753
logistic_regression,3,question_e264_vote_in_elections__national_level_choice2.0,0.13169804963847934
logistic_regression,3,question_a170_satisfaction_with_your_life,0.1308405792901576
logistic_regression,3,question_e037_government_responsibility,0.13025593832427096
logistic_regression,3,question_e027_political_action__attending_lawful_peaceful_demonstrations,0.12966362315963495
