model_type,seed,question,importance
logistic_regression,5,question_f025_religious_denomination__major_groups_choice3.0,0.8154730769523659
logistic_regression,5,question_f034_religious_person,0.638255269243217
logistic_regression,5,question_a065_member__belong_to_religious_organization,0.3622417913280155
logistic_regression,5,question_f025_religious_denomination__major_groups_choice7.0,0.33860521666977134
logistic_regression,5,question_f120_justifiable__abortion,0.3344208652581538
logistic_regression,5,question_d054_one_of_main_goals_in_life_has_been_to_make_my_parents_proud,0.3125044533506885
logistic_regression,5,question_f144_02_justifiable__death_penalty,0.30629471520816887
logistic_regression,5,question_d081_homosexual_couples_are_as_good_parents_as_other_couples,0.30555384326634133
logistic_regression,5,question_e028_political_action__joining_unofficial_strikes,0.3024585042726322
logistic_regression,5,question_e069_06_confidence__the_police,0.27809572550371264
logistic_regression,5,question_f063_how_important_is_god_in_your_life,0.2716850830272839
logistic_regression,5,question_g007_36_b_trust__people_of_another_nationality__b,0.27016587791535007
logistic_regression,5,question_f025_religious_denomination__major_groups_choice1.0,0.24178172378605725
logistic_regression,5,question_f025_religious_denomination__major_groups_choice2.0,0.23705441559631654
logistic_regression,5,question_e227_democracy__people_receive_state_aid_for_unemployment,0.2282400644194488
logistic_regression,5,question_e069_04_confidence__the_press,0.21999849501109195
logistic_regression,5,question_e025_political_action__signing_a_petition,0.2179843965286319
logistic_regression,5,question_f114a_justifiable__claiming_government_benefits_to_which_you_are_not_entitled,0.2037635917085377
logistic_regression,5,question_e233b_democracy__people_obey_their_rulers,0.20112902015368916
logistic_regression,5,question_f053_believe_in__hell,0.19719746842044075
logistic_regression,5,question_e265_07_how_often_in_country’s_election__rich_people_buy_elections,0.1899562032666232
logistic_regression,5,question_e069_11_confidence__the_government,0.1847322098070477
logistic_regression,5,question_f054_believe_in__heaven,0.18093225188003267
logistic_regression,5,question_f119_justifiable__prostitution,0.17908063137036878
logistic_regression,5,question_f025_religious_denomination__major_groups_choice5.0,0.17771940561246619
logistic_regression,5,question_a124_06_neighbours__immigrants_foreign_workers,0.16738292547401568
logistic_regression,5,question_a072_member__belong_to_professional_associations,0.1610479419758323
logistic_regression,5,question_a004_important_in_life__politics,0.16091614106051197
logistic_regression,5,question_a002_important_in_life__friends,0.15933798017363512
logistic_regression,5,question_e263_vote_in_elections__local_level_choice1.0,0.15830395558886773
logistic_regression,5,question_f122_justifiable__euthanasia,0.15012056138766597
logistic_regression,5,question_e035_income_equality,0.14893183570396976
logistic_regression,5,question_c001_01_jobs_scarce__men_should_have_more_right_to_a_job_than_women__5_point_scale,0.14771080216149254
logistic_regression,5,question_e069_17_confidence__justice_system_courts,0.1448781966097098
logistic_regression,5,question_a124_08_neighbours__drug_addicts,0.1411025157446734
logistic_regression,5,question_e264_vote_in_elections__national_level_choice2.0,0.14101190644472825
logistic_regression,5,question_f025_religious_denomination__major_groups_choice0.0,0.14023312681654393
logistic_regression,5,question_a080_02_member__belong_to_self_help_group_mutual_aid_group,0.13880208025704246
logistic_regression,5,question_e265_08_how_often_in_country’s_elections__voters_are_threatened_with_violence_at_the_polls,0.13750210459260867
logistic_regression,5,question_a170_satisfaction_with_your_life,0.13546567683603866
logistic_regression,5,question_e263_vote_in_elections__local_level_choice3.0,0.13303674676942645
logistic_regression,5,question_a068_member__belong_to_political_parties,0.13296498651206276
logistic_regression,5,question_e116_political_system__having_the_army_rule,0.13216979468822412
logistic_regression,5,question_e037_government_responsibility,0.1297100501105777
logistic_regression,5,question_a124_02_neighbours__people_of_a_different_race,0.12831366477195588
logistic_regression,5,question_a009_state_of_health__subjective,0.12190756464539124
logistic_regression,5,question_e069_14_confidence__the_environmental_protection_movement,0.12174964943923292
logistic_regression,5,question_e233a_democracy__the_state_makes_people's_incomes_equal,0.12157579183240833
logistic_regression,5,question_g005_citizen_of__country,0.1211855226908306
logistic_regression,5,question_a040_important_child_qualities__religious_faith,0.11940064799094878
logistic_regression,5,question_e027_political_action__attending_lawful_peaceful_demonstrations,0.11840549644062993
logistic_regression,5,question_f116_justifiable__cheating_on_taxes,0.11125559367086693
logistic_regression,5,question_e264_vote_in_elections__national_level_choice3.0,0.11082591971560841
logistic_regression,5,question_e265_06_how_often_in_country’s_elections__election_officials_are_fair,0.11078660554322481
logistic_regression,5,question_e117_political_system__having_a_democratic_political_system,0.1101011649927268
logistic_regression,5,question_e265_04_how_often_in_country’s_elections__voters_are_bribed,0.10993781542433922
logistic_regression,5,question_e265_02_how_often_in_country’s_elections__opposition_candidates_are_prevented_from_running,0.10930909131156305
logistic_regression,5,question_a173_how_much_freedom_of_choice_and_control,0.10835838392948714
logistic_regression,5,question_d001_b_how_much_do_you_trust_your_family__4_point_scale,0.10697213311059015
logistic_regression,5,question_g007_33_b_trust__people_you_know_personally__b,0.10465494896320039
logistic_regression,5,question_a038_important_child_qualities__thrift_saving_money_and_things,0.10435302707421132
logistic_regression,5,question_e069_08_confidence__the_civil_services,0.10274752977851345
logistic_regression,5,question_c002_01_jobs_scarce__employers_should_give_priority_to__nation__people_than_immigrants__5_point_scale,0.09883570947043327
logistic_regression,5,question_e226_democracy__people_choose_their_leaders_in_free_elections,0.09171847510026981
logistic_regression,5,question_e018_future_changes__greater_respect_for_authority,0.08768841308238039
logistic_regression,5,question_d026_05_it_is_childs_duty_to_take_care_of_ill_parent,0.08644220061771225
logistic_regression,5,question_g052_evaluate_the_impact_of_immigrants_on_the_development_of__your_country,0.08629269511952137
logistic_regression,5,question_e264_vote_in_elections__national_level_choice1.0,0.0832123648511673
logistic_regression,5,question_e115_political_system__having_experts_make_decisions,0.08281163782167195
logistic_regression,5,question_g006_how_proud_of_nationality,0.08127066920309345
logistic_regression,5,question_e001_aims_of_country__first_choice_choice3.0,0.08122910688643203
logistic_regression,5,question_e235_importance_of_democracy,0.08044056144679126
logistic_regression,5,question_a006_important_in_life__religion,0.0791692713841119
logistic_regression,5,question_e069_07_confidence__parliament,0.07745011038275683
logistic_regression,5,question_g256_how_close_do_you_feel__to_your_county_region_district,0.07734399229063078
logistic_regression,5,question_c038_people_who_don’t_work_turn_lazy,0.07642835844095268
logistic_regression,5,question_e236_democraticness_in_own_country,0.07551961480696255
logistic_regression,5,question_d060_university_is_more_important_for_a_boy_than_for_a_girl,0.07363641221654668
logistic_regression,5,question_e228_democracy__the_army_takes_over_when_government_is_incompetent,0.07262894661757767
logistic_regression,5,question_a042_important_child_qualities__obedience,0.07236276079555842
logistic_regression,5,question_b008_protecting_environment_vs_economic_growth_choice2.0,0.07110720220073453
