model_type,seed,question,importance
logistic_regression,10,question_f025_religious_denomination__major_groups_choice3.0,0.714313005031439
logistic_regression,10,question_f034_religious_person,0.6485402462240656
logistic_regression,10,question_a065_member__belong_to_religious_organization,0.36665998207741574
logistic_regression,10,question_f120_justifiable__abortion,0.33115471271615704
logistic_regression,10,question_f144_02_justifiable__death_penalty,0.3242306188103582
logistic_regression,10,question_d081_homosexual_couples_are_as_good_parents_as_other_couples,0.3117051633371916
logistic_regression,10,question_e028_political_action__joining_unofficial_strikes,0.3012385562200041
logistic_regression,10,question_e069_06_confidence__the_police,0.28827418721041237
logistic_regression,10,question_d054_one_of_main_goals_in_life_has_been_to_make_my_parents_proud,0.28486522050715274
logistic_regression,10,question_g007_36_b_trust__people_of_another_nationality__b,0.27431698269053206
logistic_regression,10,question_f063_how_important_is_god_in_your_life,0.2606757567030819
logistic_regression,10,question_f025_religious_denomination__major_groups_choice1.0,0.23395134187778716
logistic_regression,10,question_f025_religious_denomination__major_groups_choice2.0,0.2187198458957325
logistic_regression,10,question_e069_04_confidence__the_press,0.2168756283561776
logistic_regression,10,question_e227_democracy__people_receive_state_aid_for_unemployment,0.21667871070888153
logistic_regression,10,question_f054_believe_in__heaven,0.21228523763682944
logistic_regression,10,question_e025_political_action__signing_a_petition,0.2067925455002035
logistic_regression,10,question_c001_01_jobs_scarce__men_should_have_more_right_to_a_job_than_women__5_point_scale,0.20014760793787917
logistic_regression,10,question_e233b_democracy__people_obey_their_rulers,0.19907666248557948
logistic_regression,10,question_f114a_justifiable__claiming_government_benefits_to_which_you_are_not_entitled,0.19120165936909228
logistic_regression,10,question_e069_11_confidence__the_government,0.18550650341591834
logistic_regression,10,question_f119_justifiable__prostitution,0.1836614553199816
logistic_regression,10,question_f025_religious_denomination__major_groups_choice5.0,0.17724778139271538
logistic_regression,10,question_f053_believe_in__hell,0.17443324627316598
logistic_regression,10,question_a170_satisfaction_with_your_life,0.17141544158616082
logistic_regression,10,question_f025_religious_denomination__major_groups_choice7.0,0.169647044745204
logistic_regression,10,question_a002_important_in_life__friends,0.16870383363381014
logistic_regression,10,question_a124_06_neighbours__immigrants_foreign_workers,0.16163088054999725
logistic_regression,10,question_e265_07_how_often_in_country’s_election__rich_people_buy_elections,0.15974388891564634
logistic_regression,10,question_a004_important_in_life__politics,0.15645046276196423
logistic_regression,10,question_f122_justifiable__euthanasia,0.15509540334464256
logistic_regression,10,question_a072_member__belong_to_professional_associations,0.1510964688965055
logistic_regression,10,question_e264_vote_in_elections__national_level_choice2.0,0.14820191259790838
logistic_regression,10,question_e069_17_confidence__justice_system_courts,0.14463150820603715
logistic_regression,10,question_e035_income_equality,0.14397576633184764
logistic_regression,10,question_e265_08_how_often_in_country’s_elections__voters_are_threatened_with_violence_at_the_polls,0.14176523814343944
logistic_regression,10,question_e263_vote_in_elections__local_level_choice1.0,0.14101914354826534
logistic_regression,10,question_e037_government_responsibility,0.14029058157835428
logistic_regression,10,question_e265_04_how_often_in_country’s_elections__voters_are_bribed,0.13475180610377377
logistic_regression,10,question_e069_14_confidence__the_environmental_protection_movement,0.13447511540450374
logistic_regression,10,question_e233a_democracy__the_state_makes_people's_incomes_equal,0.1283327141018709
logistic_regression,10,question_a080_02_member__belong_to_self_help_group_mutual_aid_group,0.12666528707998154
logistic_regression,10,question_a040_important_child_qualities__religious_faith,0.12444074697605546
logistic_regression,10,question_e027_political_action__attending_lawful_peaceful_demonstrations,0.12336296446130175
logistic_regression,10,question_e116_political_system__having_the_army_rule,0.1224749391407464
logistic_regression,10,question_a009_state_of_health__subjective,0.12105826297226494
logistic_regression,10,question_d001_b_how_much_do_you_trust_your_family__4_point_scale,0.12030559864040045
logistic_regression,10,question_a124_08_neighbours__drug_addicts,0.11853784834434003
logistic_regression,10,question_f025_religious_denomination__major_groups_choice0.0,0.1173224103567377
logistic_regression,10,question_e265_06_how_often_in_country’s_elections__election_officials_are_fair,0.11656325291030398
logistic_regression,10,question_e069_08_confidence__the_civil_services,0.11518659013401206
logistic_regression,10,question_a173_how_much_freedom_of_choice_and_control,0.1091965039311996
logistic_regression,10,question_e263_vote_in_elections__local_level_choice3.0,0.10644750716969804
logistic_regression,10,question_c001_jobs_scarce__men_should_have_more_right_to_a_job_than_women__3_categories_choice2.0,0.1057709000702183
logistic_regression,10,question_f116_justifiable__cheating_on_taxes,0.10459811219477487
logistic_regression,10,question_a068_member__belong_to_political_parties,0.1044636742284487
logistic_regression,10,question_e265_02_how_often_in_country’s_elections__opposition_candidates_are_prevented_from_running,0.10108738059083348
logistic_regression,10,question_e117_political_system__having_a_democratic_political_system,0.10036873971259139
logistic_regression,10,question_a038_important_child_qualities__thrift_saving_money_and_things,0.1002660073188868
logistic_regression,10,question_e018_future_changes__greater_respect_for_authority,0.09562255230613786
logistic_regression,10,question_g006_how_proud_of_nationality,0.09510159845681977
logistic_regression,10,question_e264_vote_in_elections__national_level_choice1.0,0.09421486386826447
logistic_regression,10,question_d026_05_it_is_childs_duty_to_take_care_of_ill_parent,0.08974775526761296
logistic_regression,10,question_g052_evaluate_the_impact_of_immigrants_on_the_development_of__your_country,0.08654361835237621
logistic_regression,10,question_g007_33_b_trust__people_you_know_personally__b,0.08630100350831907
logistic_regression,10,question_a124_02_neighbours__people_of_a_different_race,0.08549410601721906
logistic_regression,10,question_f115_justifiable__avoiding_a_fare_on_public_transport,0.08541456013835629
logistic_regression,10,question_f121_justifiable__divorce,0.08409318085069561
logistic_regression,10,question_e226_democracy__people_choose_their_leaders_in_free_elections,0.08323017512935378
logistic_regression,10,question_e236_democraticness_in_own_country,0.08069535419930184
logistic_regression,10,question_e069_07_confidence__parliament,0.0796654138282252
logistic_regression,10,question_d078_men_make_better_business_executives_than_women_do,0.0796432420217196
logistic_regression,10,question_c038_people_who_don’t_work_turn_lazy,0.07789297582354418
logistic_regression,10,question_d060_university_is_more_important_for_a_boy_than_for_a_girl,0.07767393756462163
logistic_regression,10,question_h011_government_has_the_right__collect_information_about_anyone_living_in__country__without_their_knowledge,0.07380498151069202
logistic_regression,10,question_e235_importance_of_democracy,0.0730467230953803
logistic_regression,10,question_e001_aims_of_country__first_choice_choice3.0,0.07141298539024372
logistic_regression,10,question_c002_01_jobs_scarce__employers_should_give_priority_to__nation__people_than_immigrants__5_point_scale,0.0710736988043314
logistic_regression,10,question_a006_important_in_life__religion,0.06898167497925298
logistic_regression,10,question_a042_important_child_qualities__obedience,0.06753723062998682
logistic_regression,10,question_a034_important_child_qualities__imagination,0.06743547603013121
logistic_regression,10,question_g256_how_close_do_you_feel__to_your_county_region_district,0.06626348216373953
logistic_regression,10,question_e036_private_vs_state_ownership_of_business,0.06562578020210504
logistic_regression,10,question_e115_political_system__having_experts_make_decisions,0.06550970448003599
logistic_regression,10,question_a003_important_in_life__leisure_time,0.06488815008509533
logistic_regression,10,question_e225_democracy__religious_authorities_interpret_the_laws,0.06484828634445114
logistic_regression,10,question_e264_vote_in_elections__national_level_choice3.0,0.06411856288488316
logistic_regression,10,question_a066_member__belong_to_education_arts_music_or_cultural_activities,0.06294886548524112
logistic_regression,10,question_e228_democracy__the_army_takes_over_when_government_is_incompetent,0.06226741988355912
logistic_regression,10,question_g005_citizen_of__country,0.06175445382406265
logistic_regression,10,question_g007_35_b_trust__people_of_another_religion__b,0.06117837457729677
logistic_regression,10,question_c002_jobs_scarce__employers_should_give_priority_to__nation__people_than_immigrants__3_categories_choice1.0,0.06071917252805427
logistic_regression,10,question_d026_03_duty_towards_society_to_have_children,0.0601279750959565
logistic_regression,10,question_e265_05_how_often_in_country’s_elections__journalists_provide_fair_coverage_of_elections,0.058077101398278895
logistic_regression,10,question_d061_pre_school_child_suffers_with_working_mother,0.05789221651581655
logistic_regression,10,question_g007_34_b_trust__people_you_meet_for_the_first_time__b,0.05680616461533465
logistic_regression,10,question_e111_01_satisfaction_with_the_political_system,0.054876375558568405
logistic_regression,10,question_a030_important_child_qualities__hard_work,0.05486164398661949
logistic_regression,10,question_h010_government_has_the_right__monitor_all_e_mails_and_any_other_information_exchanged_on_the_internet,0.05390362033988658
logistic_regression,10,question_e069_02_confidence__armed_forces,0.05195155513179971
logistic_regression,10,question_g062_how_close_you_feel__continent__e_g_europe_asia_etc,0.05182100779248676
logistic_regression,10,question_c001_jobs_scarce__men_should_have_more_right_to_a_job_than_women__3_categories_choice3.0,0.05100665106772652
logistic_regression,10,question_e001_aims_of_country__first_choice_choice1.0,0.04933757677862798
logistic_regression,10,question_e233_democracy__women_have_the_same_rights_as_men,0.04880016600935897
logistic_regression,10,question_e002_aims_of_country__second_choice_choice3.0,0.04631451516958624
logistic_regression,10,question_a074_member__belong_to_sports_or_recreation,0.04558358965173771
logistic_regression,10,question_e265_03_how_often_in_country’s_elections__tv_news_favors_the_governing_party,0.04556619122296162
logistic_regression,10,question_a067_member__belong_to_labour_unions,0.044304914047263805
logistic_regression,10,question_e026_political_action__joining_in_boycotts,0.042957885372222525
logistic_regression,10,question_e004_aims_of_respondent__second_choice_choice1.0,0.04288137652120549
logistic_regression,10,question_e023_interest_in_politics,0.042076878607974044
logistic_regression,10,question_a008_feeling_of_happiness,0.03928153132956088
logistic_regression,10,question_a041_important_child_qualities__unselfishness,0.0389385338493532
logistic_regression,10,question_a001_important_in_life__family,0.03880221032913945
logistic_regression,10,question_a032_important_child_qualities__feeling_of_responsibility,0.03854655869201114
logistic_regression,10,question_c041_work_should_come_first_even_if_it_means_less_spare_time,0.03769648355093791
logistic_regression,10,question_e039_competition_good_or_harmful,0.037603749126572855
logistic_regression,10,question_c001_jobs_scarce__men_should_have_more_right_to_a_job_than_women__3_categories_choice1.0,0.03751120661695108
logistic_regression,10,question_a078_member__belong_to_consumer_groups,0.03660170626139182
logistic_regression,10,question_a165_most_people_can_be_trusted,0.03592726204077207
logistic_regression,10,question_e290_justifiable__political_violence,0.03551131595311072
logistic_regression,10,question_g027a_respondent_immigrant,0.03545538712037613
logistic_regression,10,question_g007_18_b_trust__your_neighborhood__b,0.035123864494056245
logistic_regression,10,question_f123_justifiable__suicide,0.034455350751210194
logistic_regression,10,question_e069_01_confidence__churches,0.03435147623739276
logistic_regression,10,question_a080_01_member__belong_to_humanitarian_or_charitable_organization,0.03275461737358089
logistic_regression,10,question_a029_important_child_qualities__independence,0.032602506861173726
logistic_regression,10,question_a039_important_child_qualities__determination_perseverance,0.032526569138748095
logistic_regression,10,question_c002_jobs_scarce__employers_should_give_priority_to__nation__people_than_immigrants__3_categories_choice2.0,0.032053683821575515
logistic_regression,10,question_b008_protecting_environment_vs_economic_growth_choice2.0,0.031138132443460732
logistic_regression,10,question_a005_important_in_life__work,0.030896113662205817
logistic_regression,10,question_e002_aims_of_country__second_choice_choice1.0,0.030877866706397968
logistic_regression,10,question_c002_jobs_scarce__employers_should_give_priority_to__nation__people_than_immigrants__3_categories_choice3.0,0.029538219621518983
logistic_regression,10,question_e003_aims_of_respondent__first_choice_choice4.0,0.029243940672224144
logistic_regression,10,question_f025_religious_denomination__major_groups_choice6.0,0.029120599558338168
logistic_regression,10,question_g255_how_close_you_feel__your__village_town_or_city,0.029093746286920477
logistic_regression,10,question_e263_vote_in_elections__local_level_choice2.0,0.027486383033771815
logistic_regression,10,question_a071_member__belong_to_conservation_the_environment_ecology_animal_rights,0.026981037770885338
logistic_regression,10,question_f051_believe_in__life_after_death,0.025613599370618922
logistic_regression,10,question_a035_important_child_qualities__tolerance_and_respect_for_other_people,0.025594944791640623
logistic_regression,10,question_e264_vote_in_elections__national_level_choice4.0,0.024985365424728727
logistic_regression,10,question_f132_justifiable__having_casual_sex,0.024074628307093643
logistic_regression,10,question_h009_government_has_the_right__keep_people_under_video_surveillance_in_public_areas,0.023936853446562142
logistic_regression,10,question_f028_how_often_do_you_attend_religious_services,0.0229251493451099
logistic_regression,10,question_e004_aims_of_respondent__second_choice_choice2.0,0.022839351208028193
logistic_regression,10,question_e002_aims_of_country__second_choice_choice4.0,0.021896923081454585
logistic_regression,10,question_e069_20_confidence__the_united_nations,0.020681613959739664
